State,Account length,Area code,International plan,Voice mail plan,Number vmail messages,Total day minutes,Total day calls,Total day charge,Total eve minutes,Total eve calls,Total eve charge,Total night minutes,Total night calls,Total night charge,Total intl minutes,Total intl calls,Total intl charge,Customer service calls,Churn
FL,76,865,true,false,37,53.2,154,61.48,490.6,159,22.24,304.2,189,37.96,18.7,2,3.37,9,true
AZ,157,401,false,false,42,133.8,162,46.49,350.8,186,20.93,205.9,82,36.65,13.2,3,4.44,7,true
NE,85,642,false,true,39,193.2,70,7.92,453.9,194,64.18,241.2,41,8.35,15.0,2,4.27,1,true
DE,190,175,false,false,3,67.3,127,3.09,494.9,108,53.57,443.8,184,19.84,6.4,0,6.73,7,true
FL,47,27,false,true,23,414.4,186,44.39,321.7,169,26.51,453.7,33,46.34,12.6,12,1.04,3,false
OR,200,872,true,true,15,445.6,99,62.1,499.0,37,60.55,228.8,188,23.0,6.6,7,7.24,3,false
FL,160,403,true,true,35,386.8,148,78.89,473.9,146,26.16,9.2,140,12.48,8.4,15,6.76,0,true
TX,169,185,true,false,16,180.3,4,97.06,143.8,180,45.95,20.8,131,22.16,12.8,13,3.27,8,false
KY,51,482,true,true,26,256.4,171,44.35,445.5,194,97.27,93.9,149,46.86,7.8,0,4.02,3,false
UT,151,297,true,false,27,247.5,85,92.66,494.9,69,47.41,489.1,82,23.3,4.6,7,3.63,0,false
FL,193,84,true,false,5,480.0,165,8.69,437.7,128,21.36,213.3,88,36.84,11.0,5,1.27,6,true
AL,147,223,false,true,44,20.6,194,18.58,378.3,87,50.01,191.2,100,36.7,13.4,12,9.51,2,true
PA,6,580,false,true,34,360.2,143,34.21,119.4,112,88.36,36.7,32,77.66,10.8,6,8.69,3,true
TX,109,572,true,false,28,129.4,125,21.29,205.8,20,67.14,396.0,92,78.39,7.0,8,3.72,2,true
KS,23,879,false,false,39,65.1,140,28.42,345.7,156,90.88,86.8,4,91.37,8.2,6,2.48,7,false
DC,145,441,false,true,1,213.4,125,41.25,108.1,1,85.16,277.6,122,76.69,16.5,13,7.45,3,true
TN,72,782,false,false,14,332.3,42,0.44,7.0,23,7.53,403.0,136,70.5,7.3,19,7.55,5,true
FL,184,529,true,false,34,32.8,163,31.2,218.4,19,89.33,219.8,101,44.86,3.9,12,6.67,9,false
GA,113,616,true,true,20,282.6,33,11.21,125.5,138,33.33,72.6,29,73.12,4.2,8,1.39,1,true
CA,150,828,false,false,11,371.6,180,51.19,337.2,188,80.09,93.5,124,93.8,17.2,18,4.98,1,true
PA,182,133,true,true,13,199.9,106,53.07,157.3,133,76.87,257.7,107,79.14,9.8,12,6.57,1,false
NY,120,465,true,true,12,483.1,196,2.47,310.4,113,3.21,347.2,133,63.31,11.9,12,9.34,6,false
WA,33,264,true,true,38,310.3,179,65.62,411.4,56,87.68,79.4,13,43.26,16.6,17,7.62,6,false
CA,159,25,true,true,43,29.8,62,9.69,244.9,115,58.89,421.8,117,41.68,13.7,13,9.39,2,true
CT,65,550,false,false,41,128.5,62,29.41,308.3,11,29.36,329.9,179,9.74,6.1,4,6.23,4,false
KY,178,920,true,false,9,157.7,132,72.12,449.1,196,36.67,74.8,167,8.98,10.4,14,1.24,7,true
OH,159,159,true,false,8,467.9,73,51.3,232.1,141,70.49,321.7,22,54.49,14.0,17,8.8,4,false
CA,42,725,false,true,26,325.8,161,83.62,76.1,104,19.77,125.6,62,6.53,5.0,8,7.12,8,false
VA,106,38,true,false,8,409.5,62,59.9,476.3,94,99.38,421.7,69,75.53,15.0,4,2.17,4,false
FL,108,159,false,false,14,324.0,12,17.16,337.4,128,99.91,108.2,172,92.55,0.9,20,2.55,3,true
IN,11,989,true,true,11,318.3,136,37.22,33.9,31,49.89,403.8,169,50.08,5.2,2,0.22,6,false
DC,154,804,false,false,5,99.4,70,2.92,79.9,30,99.37,302.3,62,76.66,9.8,19,7.24,1,false
NY,50,242,true,true,24,238.3,42,59.58,265.1,73,7.61,162.9,51,82.24,0.8,15,0.86,5,true
VA,12,295,false,false,20,17.9,96,32.43,223.1,126,52.82,456.0,165,43.79,9.0,8,5.97,5,false
IL,106,450,false,true,38,95.6,185,60.21,111.4,88,70.69,480.0,196,89.87,12.6,10,9.45,3,true
PA,12,643,true,false,21,379.8,155,12.38,207.3,126,11.41,447.5,180,55.99,13.4,18,0.63,3,false
MD,57,742,false,true,25,254.4,4,3.39,464.0,135,72.88,26.6,172,1.76,2.2,10,3.72,0,false
MO,108,145,true,true,41,180.8,124,38.08,151.4,103,67.79,246.6,55,91.98,15.6,12,5.95,4,false
MA,88,173,true,true,47,475.1,140,50.52,358.8,83,16.11,69.5,107,18.14,18.1,18,7.0,1,true
GA,145,723,false,false,27,125.1,9,42.34,251.9,9,89.77,51.4,84,23.93,0.7,17,1.79,7,true
MA,200,391,true,false,29,129.2,192,95.17,371.5,0,91.41,429.4,127,62.39,3.5,14,3.79,2,false
VA,169,327,true,false,31,180.7,41,15.81,128.8,193,96.37,216.5,117,70.46,12.4,18,9.7,6,false
CA,102,83,true,false,23,193.4,35,46.84,63.0,20,66.74,98.6,134,46.67,3.9,5,9.6,7,false
SD,53,319,true,true,8,306.9,49,92.07,424.1,100,92.97,370.9,59,32.81,9.0,18,0.9,5,false
CA,21,468,false,true,37,438.2,190,69.41,220.0,84,5.58,13.7,7,48.41,0.9,2,3.16,5,true
FL,114,752,false,false,21,347.5,114,18.93,157.5,82,20.24,16.9,90,14.03,5.0,16,1.45,8,false
NC,116,740,false,true,40,129.3,177,10.77,188.6,105,88.65,38.1,90,78.89,2.4,11,7.03,8,true
TX,85,652,false,true,27,339.0,82,41.61,175.8,140,90.26,71.4,131,0.29,1.1,19,0.7,8,false
MA,200,599,true,false,10,31.0,120,62.33,10.2,8,83.8,23.0,2,41.81,5.1,18,1.19,1,true
DC,92,557,false,false,18,36.4,27,56.91,450.2,71,5.16,307.8,37,24.0,14.3,20,3.34,8,false
WI,49,975,false,false,31,247.3,91,40.01,338.4,88,1.63,21.1,28,74.22,15.9,14,2.24,8,true
TX,161,899,false,false,35,441.4,148,65.71,118.6,144,0.15,340.7,36,83.6,3.5,0,8.51,0,true
MS,116,395,false,true,13,58.8,81,50.97,239.2,114,71.83,423.6,104,70.15,6.3,11,1.25,9,false
WI,143,99,true,true,13,206.7,77,47.19,355.7,111,68.72,105.4,35,76.08,5.9,11,5.39,5,false
CA,81,488,true,true,43,379.9,67,42.62,444.1,31,79.26,380.2,135,97.97,14.6,20,6.55,8,true
KS,197,858,false,true,20,205.3,47,75.66,39.0,72,65.05,272.7,153,61.76,16.5,18,6.46,2,false
AZ,104,753,false,false,29,84.4,181,46.21,253.0,82,99.85,379.2,165,1.12,5.8,2,5.7,1,false
MI,62,778,false,true,33,482.7,10,70.38,114.3,70,89.83,5.0,135,94.3,5.9,14,5.34,8,true
TN,140,52,false,true,4,396.5,167,45.6,13.3,22,2.24,321.0,28,64.13,7.1,6,4.39,7,false
MN,65,953,true,true,1,333.4,104,92.35,405.3,172,16.04,272.1,59,64.52,4.1,12,1.56,0,true
PA,195,314,false,false,49,164.5,193,14.0,382.7,84,18.4,192.6,39,46.85,8.1,10,3.88,4,true
MI,71,801,true,true,3,418.8,49,77.66,218.0,105,76.01,211.9,176,36.73,6.9,2,8.24,3,false
AZ,84,759,false,false,46,392.9,79,38.36,303.2,99,86.41,109.1,24,36.64,1.8,3,3.92,2,false
AR,155,598,true,true,31,1.8,70,36.35,450.7,66,24.17,435.4,186,77.25,4.9,16,3.91,5,false
IL,121,817,false,false,0,483.5,66,35.58,477.4,66,7.47,334.5,176,89.94,13.2,8,9.16,10,false
TX,190,920,false,false,1,154.4,123,28.24,287.2,130,18.75,277.9,144,51.22,5.4,20,8.01,7,false
IL,181,841,true,false,40,267.7,10,70.11,368.3,186,62.54,216.0,99,15.0,13.3,7,2.03,9,false
TX,129,35,false,true,7,335.4,142,94.86,297.3,81,81.12,381.6,91,58.38,16.6,19,6.9,5,true
ND,38,79,false,true,45,85.4,9,22.54,390.2,66,39.19,336.0,67,37.25,3.4,13,3.24,9,false
TX,150,6,true,false,31,248.3,5,14.13,229.3,139,27.87,243.9,138,78.27,9.7,7,1.8,3,false
NV,18,193,false,true,39,264.1,20,1.02,49.6,180,99.51,131.6,89,45.34,12.3,12,5.61,9,false
CO,171,21,false,true,12,193.8,100,40.14,431.3,145,26.51,249.9,174,71.95,15.3,4,7.82,4,true
AZ,149,882,false,true,11,124.6,32,76.87,241.6,184,35.35,121.4,38,32.04,12.0,5,6.53,6,true
VA,180,624,false,true,35,147.5,109,4.33,350.1,166,29.29,350.7,37,96.55,6.8,10,3.82,7,true
CA,143,380,false,true,28,257.1,23,15.61,497.0,92,97.86,377.5,86,17.52,5.5,8,3.09,3,true
ND,19,11,false,true,37,64.0,64,26.76,492.1,137,34.47,22.2,181,83.94,6.5,2,9.54,10,true
TX,41,895,true,false,15,288.7,52,77.7,164.3,62,5.0,225.1,194,95.09,3.8,11,0.47,4,false
TX,50,545,false,false,44,322.5,135,45.34,186.8,125,92.5,25.2,144,84.4,11.7,11,5.27,1,false
UT,47,672,true,false,9,478.9,126,54.43,409.1,115,1.58,368.4,66,94.33,2.0,6,0.75,8,false
MO,143,95,false,true,27,491.9,168,57.78,353.1,59,46.92,90.4,95,64.47,0.8,18,5.49,9,true
OH,22,977,false,false,24,310.5,47,18.82,133.7,190,16.09,471.1,150,82.51,1.8,10,2.63,1,true
OH,53,968,true,true,49,401.1,168,81.73,434.8,119,49.49,252.0,79,14.66,14.7,12,5.71,7,false
MO,131,956,true,true,19,326.5,124,68.32,424.1,193,75.3,235.2,187,84.25,13.1,18,3.4,4,false
CA,116,117,true,false,45,158.8,10,90.05,193.1,140,48.12,166.2,122,9.77,6.7,1,7.22,2,false
FL,8,347,false,true,10,121.4,99,66.93,398.7,143,57.17,205.8,71,21.99,15.0,19,0.25,6,true
TX,154,774,true,true,30,429.9,99,42.33,383.7,87,83.59,43.0,176,5.13,6.3,19,6.34,9,true
OH,138,549,false,false,10,452.3,153,24.37,121.7,103,63.69,395.0,197,32.56,0.1,5,5.94,9,true
AZ,127,633,true,false,34,478.0,136,16.14,293.9,136,2.1,285.5,197,95.63,12.4,9,1.68,10,false
NC,70,960,true,false,42,0.2,24,86.21,385.9,131,98.39,297.8,75,39.28,14.8,13,8.02,10,true
OH,141,590,true,false,1,14.7,168,81.11,167.4,199,62.95,68.7,167,7.81,3.0,11,3.47,3,true
LA,164,674,false,false,37,149.4,76,66.38,112.6,85,29.85,399.1,121,32.1,4.1,9,1.81,3,true
CO,89,675,true,true,7,457.1,62,92.39,94.8,76,24.05,253.4,180,36.29,19.1,19,9.49,9,true
NC,123,208,true,true,39,183.5,141,11.42,283.0,138,33.35,287.3,2,6.46,14.0,9,7.91,6,true
CA,101,895,false,false,45,53.5,199,32.31,229.6,29,57.81,328.0,86,23.59,9.2,9,0.13,0,true
CT,121,591,false,false,21,442.8,136,4.46,433.3,164,11.37,367.3,186,72.68,1.6,1,6.0,9,false
FL,34,121,true,false,19,117.6,155,50.43,343.3,52,0.83,391.3,51,78.97,5.7,16,5.58,5,false
MO,139,836,true,false,21,384.5,82,88.23,253.9,11,67.43,117.2,194,93.02,18.4,2,0.96,2,false
CA,30,988,false,false,27,426.6,197,10.21,59.0,66,76.75,348.9,79,5.78,8.6,3,3.56,3,false
TX,170,785,true,false,26,225.1,89,40.43,295.0,179,89.26,203.0,116,6.79,9.9,18,9.5,8,false
AL,162,964,true,false,4,49.8,185,57.54,37.3,129,27.81,118.3,48,94.33,2.0,3,2.51,9,false
FL,165,553,true,true,32,121.5,0,54.32,308.0,110,43.57,398.6,79,73.36,12.3,6,8.37,5,true
CT,45,37,true,false,6,288.4,150,52.71,474.1,136,84.19,41.4,78,10.38,17.5,17,5.78,10,false
RI,130,811,true,false,47,439.5,62,43.22,201.8,11,39.8,176.7,114,70.11,0.7,14,9.22,8,true
CA,84,684,false,false,38,137.1,194,21.89,249.8,50,32.18,70.8,198,38.53,5.1,13,9.31,10,true
NY,77,807,true,true,31,279.7,20,59.96,451.7,57,38.17,21.4,128,71.72,11.2,20,2.72,10,true
CT,129,242,false,false,47,227.7,71,8.2,179.7,185,53.77,134.7,11,35.91,14.9,19,9.21,0,true
CT,88,299,false,false,14,347.2,87,72.15,128.2,165,45.33,227.0,123,42.0,2.0,6,7.18,9,true
NY,199,448,false,true,24,80.4,73,81.03,90.3,91,34.66,156.1,176,85.95,19.6,3,5.85,4,true
MI,191,173,false,true,14,394.3,18,44.17,255.8,107,82.33,260.4,43,80.05,4.0,1,2.12,0,true
NY,53,38,false,true,45,254.9,138,71.02,444.2,186,78.24,359.0,77,43.3,3.7,11,8.02,1,true
DC,6,878,false,false,11,438.5,127,65.29,183.0,164,4.92,318.8,24,97.5,3.9,9,4.87,7,false
FL,27,552,true,false,3,221.0,31,10.76,27.2,101,57.96,137.7,81,56.38,0.7,19,6.33,3,true
DE,173,645,true,true,18,109.0,109,73.86,420.9,63,90.68,74.7,129,30.19,15.9,18,8.87,1,true
NV,128,800,true,true,1,261.9,47,8.3,319.5,77,57.44,220.3,195,27.84,7.9,19,4.71,10,false
TX,50,930,true,false,35,466.6,182,64.73,184.1,149,9.34,217.8,81,10.06,11.9,10,1.44,2,false
CA,146,250,false,true,36,409.1,137,14.57,308.0,137,80.93,321.4,12,1.25,11.8,16,5.02,7,true
AZ,26,535,false,true,47,499.3,62,15.1,164.8,39,54.32,418.1,66,92.47,8.2,7,8.55,9,false
ND,0,340,false,true,46,392.1,80,18.3,316.4,18,30.62,374.1,154,6.72,5.0,7,9.84,5,true
CA,182,610,true,true,27,404.5,2,47.14,410.9,111,88.82,220.7,137,5.99,2.0,19,7.96,9,false
IN,49,469,false,true,48,458.9,200,98.17,99.7,11,45.46,318.2,180,85.12,3.1,19,6.33,0,false
NC,116,965,false,true,36,164.6,187,14.75,7.2,95,93.02,498.7,173,10.01,2.0,1,3.27,10,true
CO,10,296,false,false,6,291.4,46,88.98,66.8,64,52.9,10.6,179,30.31,10.8,4,4.91,3,true
CA,173,99,true,false,30,94.4,113,83.38,108.1,57,22.96,36.7,59,52.87,16.5,12,2.17,5,false
GA,55,304,true,true,28,201.8,88,27.04,303.9,172,15.9,156.8,29,32.57,15.0,11,8.0,6,false
DC,149,186,false,false,9,220.6,59,16.64,22.5,70,5.59,130.4,73,25.09,9.2,0,9.19,8,false
LA,185,230,false,false,4,113.1,141,31.83,177.8,33,48.32,279.0,21,28.55,19.8,17,0.19,6,false
MO,26,668,true,true,2,462.5,103,34.82,179.7,57,12.73,7.2,21,58.4,8.7,17,4.49,0,false
TN,120,991,true,false,44,353.7,91,65.48,135.1,46,25.78,145.4,140,96.17,18.3,14,1.54,5,false
NY,72,265,false,false,12,408.5,82,93.04,85.9,63,4.02,207.9,105,82.46,12.8,12,8.16,7,true
IA,111,481,false,false,44,318.7,103,44.64,340.1,73,50.51,341.9,25,45.2,6.4,4,5.01,0,true
MN,163,61,true,true,48,124.8,114,78.89,246.9,172,80.85,258.2,29,38.52,17.3,11,6.21,9,true
NC,152,104,false,true,2,96.1,165,11.29,36.6,193,56.06,41.0,120,62.46,6.1,19,5.15,1,true
AZ,123,332,false,false,15,109.3,144,23.39,146.6,161,97.97,376.7,58,49.33,18.0,3,9.46,0,false
PA,0,825,false,false,50,297.0,150,52.85,434.4,195,66.44,279.0,170,5.58,13.2,1,1.87,2,true
KY,147,575,true,true,28,261.1,127,33.71,496.3,11,39.51,447.5,18,57.8,12.2,8,5.24,4,false
TX,33,112,false,true,7,323.8,183,67.18,185.9,103,54.06,212.6,40,93.41,13.4,0,6.66,9,true
VA,132,892,true,false,10,187.5,159,0.96,371.4,85,23.43,200.7,131,52.51,9.2,13,4.27,5,false
CT,101,452,false,true,18,96.0,186,82.32,8.5,32,59.56,386.6,170,13.64,1.4,20,5.47,9,false
PA,131,991,false,true,46,21.0,23,27.82,390.4,169,82.22,149.8,16,43.74,4.8,12,4.08,1,true
TX,31,968,true,false,30,444.0,39,29.34,362.5,37,44.87,270.6,82,77.19,6.6,19,9.88,2,true
NY,46,346,true,false,44,453.5,176,98.71,242.1,103,9.67,408.2,0,1.15,12.1,20,2.33,8,false
MO,28,623,false,true,7,175.5,92,55.44,87.9,154,4.99,210.0,3,24.76,12.6,9,1.84,9,false
TX,67,125,true,false,39,11.5,171,37.6,101.7,88,16.07,281.8,112,28.67,15.3,18,2.32,2,false
MN,14,750,true,true,15,65.3,124,15.34,212.5,136,63.0,113.3,128,11.51,10.3,8,5.85,7,true
MA,60,860,true,true,25,380.9,77,14.76,448.9,173,77.05,50.8,99,87.94,4.5,6,8.1,9,true
AL,21,994,true,false,5,61.4,59,6.83,241.2,20,3.05,307.2,182,68.38,10.8,6,4.74,9,true
TX,183,298,true,true,5,183.0,129,50.88,171.0,24,89.21,363.2,195,52.14,5.9,4,5.79,1,true
AR,29,329,true,false,41,479.3,31,62.73,353.9,180,47.98,75.9,12,66.05,6.6,10,5.24,10,true
CA,7,381,false,false,32,158.9,90,85.07,204.2,108,33.85,270.7,154,87.28,9.6,2,2.8,6,false
CA,79,47,false,false,14,125.0,164,69.29,256.8,109,29.88,454.2,123,18.76,17.0,10,0.26,4,false
CA,40,46,true,false,28,172.5,59,70.46,379.9,115,48.46,208.0,42,35.36,13.2,7,1.06,4,true
LA,108,94,true,true,20,73.8,54,49.07,269.8,125,17.63,315.0,79,35.53,5.2,17,9.74,9,false
AL,135,456,false,true,29,188.5,2,19.87,316.1,2,38.98,244.6,35,89.32,9.5,8,4.15,4,false
ND,42,396,false,true,44,31.9,175,15.81,381.3,13,49.8,148.5,103,40.64,14.8,3,0.44,4,true
TX,142,844,true,true,38,176.5,42,19.36,40.4,110,1.4,207.5,159,2.18,17.1,6,7.69,9,false
CA,167,800,true,true,37,476.5,54,20.11,197.1,39,37.51,76.7,136,73.92,11.0,0,8.18,6,false
TX,158,337,true,false,6,13.3,114,34.29,279.1,38,78.14,478.9,184,70.77,14.6,10,2.23,7,true
MO,25,380,true,true,23,273.1,126,9.91,386.8,55,12.52,187.0,152,87.95,8.4,3,1.72,10,false
CT,200,948,false,true,39,468.3,143,73.1,34.5,84,67.51,233.7,177,83.79,12.8,15,3.45,9,false
MN,144,357,false,false,18,181.8,31,24.91,43.3,90,85.52,315.7,97,75.75,4.9,1,3.44,4,true
MN,3,196,false,false,47,380.1,110,98.99,370.3,144,86.44,450.8,59,49.11,2.5,15,7.23,8,false
MI,120,732,true,false,32,274.2,16,45.75,430.0,200,57.04,111.9,2,74.05,0.9,16,6.58,9,true
GA,76,678,true,true,45,365.3,23,76.06,336.9,128,85.01,397.6,104,75.32,17.6,6,8.74,5,true
FL,83,927,false,false,31,182.0,24,66.07,420.5,2,54.31,458.5,186,23.06,1.7,17,7.42,1,false
DC,170,745,true,true,32,211.2,160,27.42,152.3,118,52.02,76.5,170,20.64,5.7,20,5.83,3,false
TX,96,990,false,false,45,429.0,143,64.28,344.2,52,12.68,261.8,89,63.23,4.6,17,7.82,8,true
MA,197,536,false,true,41,145.3,93,31.09,285.5,45,72.9,395.2,181,52.89,4.0,11,2.33,1,false
CA,107,222,true,false,6,51.9,156,38.14,41.7,145,26.8,191.3,15,8.42,16.2,7,2.94,6,false
TX,52,908,true,false,28,124.8,11,38.97,18.3,149,26.68,40.5,141,94.24,9.5,15,9.89,0,false
TX,15,852,true,true,46,435.9,123,25.8,463.7,44,52.7,14.7,199,32.81,4.8,20,4.99,0,true
CA,21,192,true,false,36,457.9,64,16.47,53.4,82,6.43,442.8,68,76.57,13.8,19,7.43,8,false
PA,23,187,true,false,47,274.4,12,47.9,492.2,90,56.14,17.1,36,97.03,9.6,15,9.46,2,true
CO,5,845,true,false,32,203.8,144,54.6,275.5,68,76.55,372.2,133,15.67,12.8,18,9.77,6,true
FL,62,118,false,true,30,342.7,98,51.63,449.2,17,25.5,299.2,162,38.56,0.7,9,2.1,0,true
KS,90,683,true,false,44,295.4,46,9.13,232.6,127,93.1,51.0,157,11.49,15.4,17,4.27,3,false
TX,164,738,false,true,23,83.9,45,51.04,91.4,74,95.81,218.3,60,30.59,5.1,3,8.29,1,true
TX,134,364,true,false,10,44.6,49,34.71,318.7,37,84.39,176.4,74,74.4,10.6,11,0.38,7,false
FL,101,900,false,true,40,393.0,108,50.4,189.3,78,86.15,164.2,189,46.69,12.0,14,9.27,1,true
MI,41,430,false,true,40,290.9,78,91.72,329.8,116,41.56,277.8,39,8.16,16.7,5,5.66,10,true
NV,174,546,false,false,7,89.4,64,77.79,325.3,28,47.04,231.8,100,94.48,17.0,7,1.92,4,true
CA,85,403,true,true,10,386.8,80,21.45,335.9,41,75.56,62.1,200,7.83,14.0,14,3.17,9,false
NY,19,387,true,false,10,43.8,115,92.79,229.7,181,9.63,375.2,45,90.89,4.5,4,1.64,1,false
CA,114,154,false,true,5,442.3,87,82.23,487.7,93,39.53,75.3,136,62.24,16.1,11,3.03,6,false
NY,90,737,false,false,47,462.8,140,43.94,330.3,90,95.7,387.6,68,58.78,4.1,15,4.05,6,false
CA,172,571,false,true,33,361.1,191,76.28,296.5,65,51.44,361.7,191,15.69,11.2,9,5.06,2,false
MS,96,95,true,false,24,289.5,65,12.59,439.4,101,2.13,191.8,49,27.32,0.4,9,9.95,6,false
GA,164,901,false,true,11,295.9,172,30.7,498.4,121,72.53,380.7,19,77.65,5.2,3,4.66,1,true
IN,177,394,true,false,3,293.2,193,57.84,238.1,132,6.65,79.2,199,66.2,3.7,16,0.94,3,false
PA,59,944,true,true,24,491.4,52,13.88,283.2,31,80.54,208.9,20,28.1,8.4,12,5.32,8,false
NC,110,53,true,false,23,320.9,149,57.92,51.9,77,23.86,466.6,176,73.81,15.1,17,7.22,0,true
MT,169,171,false,false,37,409.8,115,41.28,199.7,193,74.39,336.1,133,56.0,18.4,19,5.78,4,true
AZ,92,347,false,true,12,349.0,99,9.84,382.6,70,92.95,31.6,200,78.82,19.2,11,2.73,6,false
GA,136,234,false,false,40,13.3,192,74.76,280.5,118,91.36,174.7,188,2.1,1.3,4,9.6,6,true
ND,52,116,true,false,17,354.6,93,72.9,4.7,124,85.74,70.9,4,92.57,18.7,4,5.95,0,true
WA,177,459,true,false,26,386.8,93,39.01,445.6,61,33.6,108.3,3,92.94,14.2,12,5.15,7,true
CA,102,239,true,false,48,410.4,156,74.76,42.0,51,49.46,22.1,187,85.32,14.1,5,3.71,9,true
CA,8,285,true,false,2,148.8,162,18.88,67.0,125,74.56,425.4,51,20.95,16.3,12,3.15,6,true
IA,142,477,false,false,23,272.2,199,1.64,170.2,155,26.06,277.6,144,6.22,18.2,10,1.85,7,false
MN,72,434,true,true,13,257.5,145,27.76,464.8,26,4.57,337.3,86,20.31,17.3,8,6.57,1,true
CA,133,215,true,false,42,89.3,109,96.08,63.1,149,85.15,42.2,172,43.62,5.1,9,8.91,3,false
NY,83,827,true,true,33,124.4,111,22.0,198.1,143,14.47,201.6,193,22.66,14.8,12,4.38,9,false
PA,28,667,false,false,7,345.0,83,53.85,82.3,12,33.91,353.6,62,92.52,2.8,15,3.75,9,false
OH,112,226,false,true,5,335.4,35,66.19,1.0,179,95.48,29.8,183,15.64,10.6,1,3.58,9,true
AL,46,631,false,true,27,338.2,36,24.47,97.3,184,10.92,263.1,182,98.5,17.7,5,7.04,4,true
IN,187,131,true,false,34,452.2,14,76.1,119.4,101,69.78,38.2,114,83.33,4.7,13,7.97,6,true
TX,30,825,true,false,10,121.1,64,68.66,63.1,29,80.69,383.1,157,31.64,9.0,19,6.23,10,false
WA,118,457,false,true,3,315.5,86,44.08,78.5,183,26.64,272.3,119,92.47,17.0,6,6.29,1,true
NM,200,806,true,false,17,308.7,56,24.67,20.9,187,33.15,188.3,195,38.71,8.2,8,4.27,2,false
CA,116,91,false,false,17,245.2,2,95.43,201.9,197,27.85,4.2,121,54.62,2.8,17,3.63,1,false
NC,72,863,false,true,40,46.6,73,39.07,84.7,17,17.73,116.8,83,74.4,3.7,4,1.82,3,true
CA,159,713,true,false,43,263.2,78,23.93,225.9,133,14.42,375.2,66,39.12,14.4,15,0.85,7,true
SC,160,334,true,true,43,34.4,3,52.12,182.0,138,41.24,153.5,121,27.62,18.9,20,1.86,1,true
VA,82,981,true,false,44,43.4,30,70.55,476.9,128,30.01,437.7,71,74.5,3.1,13,4.56,7,false
TX,39,294,false,true,9,218.0,88,69.44,8.6,97,37.93,410.1,190,78.34,9.6,17,9.29,1,true
CO,47,344,false,false,32,151.0,50,75.94,92.4,103,46.83,376.2,4,0.24,2.5,10,7.82,6,true
GA,109,950,false,false,23,273.4,172,34.77,164.6,27,86.37,151.0,134,45.52,3.3,16,3.77,4,false
TX,28,833,false,false,8,208.2,121,44.8,161.0,12,88.07,25.3,190,27.68,1.7,1,8.34,2,false
NY,176,921,true,false,27,209.5,141,91.98,97.0,172,88.83,311.9,120,35.49,15.3,7,5.96,4,false
FL,2,440,true,true,35,51.7,76,35.19,431.5,106,8.3,417.2,120,26.02,9.3,20,7.66,1,true
OH,166,487,false,false,24,348.1,179,34.49,282.1,118,37.12,230.9,149,6.94,17.5,15,5.1,5,false
OH,106,33,true,false,4,87.4,182,8.18,36.9,108,66.76,318.3,158,18.52,6.8,0,8.5,4,true
LA,177,258,false,true,31,272.6,3,45.22,196.9,50,29.81,79.4,15,20.99,16.2,1,9.71,3,true
IA,107,805,false,true,14,124.6,57,54.25,54.5,149,85.64,349.9,31,93.3,8.1,15,8.17,10,false
NY,165,825,true,false,20,78.3,46,73.0,3.0,58,93.22,311.7,18,57.19,18.7,7,7.95,3,false
GA,79,230,false,false,0,493.9,21,34.18,345.0,126,90.4,269.1,196,56.11,4.2,2,2.64,10,false
TN,28,300,false,true,8,17.6,98,34.32,475.5,54,60.81,446.7,82,21.2,9.4,4,0.22,3,false
TX,23,417,false,true,49,438.1,152,91.04,314.6,104,44.99,31.5,114,46.21,13.8,0,6.06,10,false
MI,153,35,true,true,14,438.5,158,98.96,402.3,41,39.48,63.6,24,33.86,4.9,3,6.36,5,true
FL,191,833,false,false,18,349.3,70,68.75,324.1,18,35.56,410.0,88,4.06,15.0,14,0.7,9,false
TX,195,690,true,false,45,73.6,172,50.05,282.7,6,74.87,496.7,148,53.91,11.7,8,6.2,7,true
CO,161,551,true,true,27,400.7,90,62.19,171.7,199,63.38,293.1,66,99.59,5.1,7,2.38,6,true
IN,125,509,false,true,39,264.4,81,19.65,227.4,107,77.02,319.4,27,84.99,19.1,9,8.4,8,false
AZ,4,453,false,false,31,208.0,40,12.76,54.8,111,59.7,375.7,93,99.27,17.5,2,2.01,0,false
NC,139,892,true,true,8,425.8,83,17.96,29.4,185,48.37,431.0,172,70.76,16.7,8,4.22,7,false
CT,109,599,true,false,20,159.3,132,89.59,458.9,24,69.32,357.9,170,62.37,15.7,6,9.0,5,false
AZ,42,324,false,false,38,260.9,76,32.83,221.7,22,79.02,4.4,186,93.58,11.6,14,6.56,7,true
OK,99,540,true,true,48,225.8,179,90.18,50.4,4,60.56,397.1,116,32.39,14.1,1,9.91,10,false
IN,180,132,false,false,35,197.4,28,14.73,50.7,77,96.49,450.3,186,86.85,1.9,1,2.84,10,true
AL,82,830,false,true,50,189.4,137,69.74,181.3,17,22.56,338.1,180,89.99,9.6,19,6.64,5,true
OK,95,376,false,false,42,420.8,5,39.06,46.7,154,70.9,196.9,42,82.18,2.4,5,7.47,3,false
VA,19,545,true,false,24,440.4,131,97.97,169.7,197,18.17,127.3,54,93.43,15.9,19,9.18,0,true
GA,15,756,true,true,38,66.6,88,38.96,358.3,59,37.02,361.8,117,47.18,5.7,6,1.75,4,false
NE,163,736,false,false,0,145.2,158,51.34,116.6,41,27.14,243.3,109,86.66,17.4,13,7.97,4,true
